document,case,expected_answered,actual_answered,decision_state,decision_passed,case_passed,metric,score,threshold,metric_passed,reason
wikipedia_28035055_entertainment_software_association_of_canada,esac_key_members_roles,False,True,NA,False,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_28035055_entertainment_software_association_of_canada,esac_services_overview,True,True,AA,True,False,ContextualRelevancy,0.16666666666666666,0.7,False,"The score is 0.17 because while there is a relevant statement mentioning that 'ESAC's services include, business and consumer research, government relations, and media relations,' the majority of the context focuses on irrelevant background information and leadership history, which does not address the services provided."
wikipedia_28035055_entertainment_software_association_of_canada,esac_services_overview,True,True,AA,True,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addresses the services provided by the Entertainment Software Association of Canada without any irrelevant statements.
wikipedia_28035055_entertainment_software_association_of_canada,esac_services_overview,True,True,AA,True,False,Correctness,0.8437823499114204,0.7,True,"The actual output accurately describes the services provided by the Entertainment Software Association of Canada, aligning closely with the expected output. However, it lacks the word 'services,' which is a minor discrepancy in phrasing that affects completeness but does not alter the factual accuracy of the information presented."
wikipedia_28035055_entertainment_software_association_of_canada,esac_services_overview,True,True,AA,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_28035055_entertainment_software_association_of_canada,esac_annual_revenue,False,False,NN,True,False,ContextualRelevancy,0.0,0.7,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address the annual revenue of the Entertainment Software Association of Canada, as all provided statements focus on unrelated topics such as services, founding, and leadership."
wikipedia_28035055_entertainment_software_association_of_canada,esac_annual_revenue,False,False,NN,True,False,AnswerRelevancy,0.0,0.7,False,"The score is 0.00 because the output fails to provide any relevant information regarding the annual revenue of the Entertainment Software Association of Canada, instead including irrelevant statements that do not address the question."
wikipedia_28035055_entertainment_software_association_of_canada,esac_annual_revenue,False,False,NN,True,False,Correctness,1.0,0.7,True,"The actual output perfectly matches the expected output, demonstrating complete factual accuracy and the presence of all essential information without any discrepancies."
wikipedia_28035055_entertainment_software_association_of_canada,esac_annual_revenue,False,False,NN,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_15787081_saint_georges_d_aurac,population_details_saint_georges_d_aurac,True,True,AA,True,False,ContextualRelevancy,0.3333333333333333,0.7,False,"The score is 0.33 because while the relevant statement notes that 'Saint-Georges-d'Aurac is a commune in the Haute-Loire department,' the retrieval context also includes irrelevant information such as 'The commune was the home of Louis de Cazenave...' and 'Communes of the Haute-Loire department,' which do not directly address the specific location of Saint-Georges-d'Aurac."
wikipedia_15787081_saint_georges_d_aurac,population_details_saint_georges_d_aurac,True,True,AA,True,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addresses the question about the department of Saint-Georges-d'Aurac without any irrelevant statements.
wikipedia_15787081_saint_georges_d_aurac,population_details_saint_georges_d_aurac,True,True,AA,True,False,Correctness,1.0,0.7,True,"The actual output perfectly matches the expected output in terms of factual accuracy, completeness, and correctness. There are no discrepancies or missing information, fulfilling all evaluation criteria."
wikipedia_15787081_saint_georges_d_aurac,population_details_saint_georges_d_aurac,True,True,AA,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_15787081_saint_georges_d_aurac,famous_people_from_saint_georges_d_aurac,False,False,NN,True,False,ContextualRelevancy,0.0,0.7,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address the question about famous authors from Saint-Georges-d'Aurac, as all provided information is unrelated."
wikipedia_15787081_saint_georges_d_aurac,famous_people_from_saint_georges_d_aurac,False,False,NN,True,False,AnswerRelevancy,0.0,0.7,False,"The score is 0.00 because the output fails to provide any relevant information about famous authors from Saint-Georges-d'Aurac, instead indicating a lack of information, which does not address the input question."
wikipedia_15787081_saint_georges_d_aurac,famous_people_from_saint_georges_d_aurac,False,False,NN,True,False,Correctness,1.0,0.7,True,"The actual output perfectly matches the expected output, demonstrating complete factual accuracy and the presence of all essential information. There are no discrepancies or missing claims, fulfilling all evaluation criteria."
wikipedia_15787081_saint_georges_d_aurac,famous_people_from_saint_georges_d_aurac,False,False,NN,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_15787081_saint_georges_d_aurac,oldest_veteran_from_saint_georges_d_aurac,True,True,AA,True,False,ContextualRelevancy,0.25,0.7,False,"The score is 0.25 because while the context mentions Louis de Cazenave as the oldest surviving French veteran of World War I, the majority of the context focuses on geographical information about Saint-Georges-d'Aurac, which does not directly answer the input question."
wikipedia_15787081_saint_georges_d_aurac,oldest_veteran_from_saint_georges_d_aurac,True,True,AA,True,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addressed the question without any irrelevant statements.
wikipedia_15787081_saint_georges_d_aurac,oldest_veteran_from_saint_georges_d_aurac,True,True,AA,True,False,Correctness,1.0,0.7,True,"The actual output perfectly matches the expected output in terms of factual accuracy and completeness, with no discrepancies or missing information."
wikipedia_15787081_saint_georges_d_aurac,oldest_veteran_from_saint_georges_d_aurac,True,True,AA,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_15787081_saint_georges_d_aurac,historical_events_saint_georges_d_aurac,False,False,NN,True,False,ContextualRelevancy,0.0,0.7,False,"The score is 0.00 because the retrieval context contains no relevant information regarding significant historical events in Saint-Georges-d'Aurac during the 19th century, as all statements focus on geographical details or unrelated topics."
wikipedia_15787081_saint_georges_d_aurac,historical_events_saint_georges_d_aurac,False,False,NN,True,False,AnswerRelevancy,0.6666666666666666,0.7,False,"The score is 0.67 because the output included irrelevant statements that did not address the significant historical events in Saint-Georges-d'Aurac during the 19th century, specifically lacking information about those events."
